WID,ISLAND,YR_DRILLED,INIT_HEAD,INIT_HEAD2,INIT_HEAD3,Temp_F,Temp_C,GROUND_EL,WELL_DEPTH
3-2044-004,Oahu,1926,425,,,,,425,
3-2046-003,Oahu,1926,550,,,,,550,
3-2146-001,Oahu,1926,500,,,,,500,
3-2146-002,Oahu,1926,376,,,,,376,
3-2358-013,Oahu,1926,21.2,,,,,30,140
3-2358-015,Oahu,1926,,,,,,15,180
3-2358-016,Oahu,1926,,,,,,15,176
3-2358-017,Oahu,1926,,,,,,15,176
3-3453-002,Oahu,1926,5.9,,,,,2,103
6-5028-001,Maui,1926,5.5,,,,,106,146
6-5128-001,Maui,1926,5,,,,,145,185
6-5128-002,Maui,1926,5.7,,,,,126,129
6-5328-001,Maui,1926,,,,,,20,28
6-5332-001,Maui,1926,1305,,,,,1305,
3-1748-007,Oahu,1925,24.9,,,72.5,22.5,29,301
3-1748-008,Oahu,1925,23.9,,,72.5,22.5,28,304
3-3506-005,Oahu,1925,16,,,71.6,22,20,163
3-1748-009,Oahu,1925,24.8,,,,,28,302
3-3351-001,Oahu,1925,,,,,,,126
3-3453-001,Oahu,1925,13,,,,,7,236
8-0936-001,Hawaii,1925,3400,,,,,3400,
3-2750-001,Oahu,1924,7,,,75.2,24,3,80
3-3409-016,Oahu,1924,19.7,,,71.6,22,8,518
3-1851-031,Oahu,1924,28,,,,,20,600
3-1851-032,Oahu,1924,27.8,,,,,20,600
3-1952-015,Oahu,1924,27.8,,,,,27,335
3-2300-016,Oahu,1924,,,,,,60,412
3-2300-017,Oahu,1924,,,,,,60,430
3-3307-014,Oahu,1924,10.1,,,,,28,307
5-4952-001,Lanai,1924,,,,,,2220,
3-2256-012,Oahu,1923,23,,,73.4,23,11,182
3-1952-014,Oahu,1923,28.2,,,73.04,22.8,4,682
3-1947-002,Oahu,1923,760,,,,,760,
3-1952-013,Oahu,1923,28.4,,,,,4,650
3-2006-010,Oahu,1923,13,,,,,41,160
3-2006-011,Oahu,1923,15,,,,,41,160
3-2045-002,Oahu,1923,535,,,,,535,
3-2201-008,Oahu,1923,20,,,,,12,154
3-2256-011,Oahu,1923,23,,,,,14,210
3-2258-006,Oahu,1923,17.3,,,,,14,89
3-3407-016,Oahu,1923,10,,,,,33,265
3-3407-017,Oahu,1923,9.8,,,,,34,267
3-3407-018,Oahu,1923,10,,,,,17,204
3-3407-019,Oahu,1923,10.1,,,,,18,208
6-5422-001,Maui,1923,5.2,,,,,155,150
6-5541-001,Maui,1923,,,,,,14,12
8-0436-002,Hawaii,1923,2100,,,,,2100,
3-2256-010,Oahu,1922,23,,,74.3,23.5,11,173
3-2358-011,Oahu,1922,19.8,,,,,5,97
3-2358-012,Oahu,1922,,,,,,11,126
8-0536-001,Hawaii,1922,2250,,,,,2250,
8-1630-009,Hawaii,1922,3600,,,,,3600,
3-1749-018,Oahu,1921,22.6,,,,,16,269
3-2102-019,Oahu,1921,25.7,,,,,44,416
3-2102-020,Oahu,1921,25.7,,,,,44,419
3-2102-021,Oahu,1921,25.7,,,,,44,425
3-2102-022,Oahu,1921,25.7,,,,,44,420
3-2201-007,Oahu,1921,16.6,,,,,40,282
3-2258-005,Oahu,1921,21.1,,,,,15,134
3-2300-015,Oahu,1921,25,,,,,21,221
3-4101-001,Oahu,1921,13.2,,,,,22,78
3-4101-002,Oahu,1921,,,,,,22,83
3-4101-003,Oahu,1921,15.6,,,,,22,61
4-0456-004,Molokai,1921,1.8,,,,,30,34
4-0457-001,Molokai,1921,1.9,,,,,36,39
6-5641-002,Maui,1921,,,,,,65,65
8-3802-001,Hawaii,1921,,,,,,215,450
8-3802-002,Hawaii,1921,,,,,,215,450
3-1952-012,Oahu,1920,28.2,,,72.86,22.7,6,599
8-7652-001,Hawaii,1920,,,,71.6,22,33,42
3-3412-002,Oahu,1920,8.6,,,68.36,20.2,18,241
3-1946-001,Oahu,1920,987,,,,,987,
3-2258-004,Oahu,1920,17.5,,,,,15,163
3-2712-023,Oahu,1920,,,,,,30,155
3-2712-024,Oahu,1920,,,,,,30,155
3-2712-025,Oahu,1920,,,,,,30,150
3-2712-026,Oahu,1920,,,,,,30,150
3-2712-027,Oahu,1920,,,,,,30,160
3-3407-013,Oahu,1920,9.8,,,,,34,273
3-3407-014,Oahu,1920,12.7,,,,,12,320
3-3407-015,Oahu,1920,,,,,,12,320
5-4853-001,Lanai,1920,,,,,,1920,
3-1950-001,Oahu,1918,31,,,,,131,220
3-3409-015,Oahu,1918,17.5,,,,,17,560
5-4852-001,Lanai,1918,,,,,,2700,
8-3257-002,Hawaii,1917,,,,0,-17.77777778,27,27
3-1749-017,Oahu,1917,18.5,,,,,11,468
3-2300-012,Oahu,1917,,,,,,60,400
3-2300-013,Oahu,1917,,,,,,60,400
3-2300-014,Oahu,1917,,,,,,60,402
3-3307-011,Oahu,1917,10.2,,,,,26,300
3-3307-012,Oahu,1917,10.2,,,,,26,306
3-3307-013,Oahu,1917,10.1,,,,,25,308
3-3409-014,Oahu,1917,18.9,,,,,12,542
3-2358-010,Oahu,1916,19.6,,,,,10,185
3-3411-013,Oahu,1916,,,,,,16,538
4-0546-001,Molokai,1916,,,,,,20,20
3-2853-001,Oahu,1915,750,,,66.02,18.9,750,3500
3-1851-030,Oahu,1915,28.4,,,,,18,810
3-1953-001,Oahu,1915,,,,,,17,666
3-2853-002,Oahu,1915,,,,,,811,
3-2853-003,Oahu,1915,,,,,,796,
3-3307-008,Oahu,1915,10.6,,,,,29,305
3-3307-009,Oahu,1915,10.5,,,,,28,309
3-3307-010,Oahu,1915,10,,,,,28,300
3-2053-010,Oahu,1914,28,,,70.88,21.6,20,279
3-1649-009,Oahu,1914,,,,,,4,810
3-1850-027,Oahu,1914,27,,,,,8,552
3-2300-011,Oahu,1913,24.6,,,73.4,23,18,202
3-3409-013,Oahu,1913,17.7,,,72.32,22.4,17,549
3-1851-028,Oahu,1913,30.3,,,,,18,505
3-1851-029,Oahu,1913,30.2,,,,,7,1009
3-1952-011,Oahu,1913,31,,,,,5,513
3-2006-008,Oahu,1913,15,,,,,41,
3-2006-009,Oahu,1913,15,,,,,41,
3-3407-011,Oahu,1913,10,,,,,16,206
3-3407-012,Oahu,1913,9.7,,,,,15,231
3-3505-018,Oahu,1913,,,,,,60,400
3-3505-019,Oahu,1913,,,,,,60,400
3-3505-020,Oahu,1913,,,,,,60,400
3-1748-005,Oahu,1912,22.3,,,72.5,22.5,37,250
3-1748-006,Oahu,1912,24,,,72.5,22.5,27,250
3-1849-011,Oahu,1912,27.7,,,,,43,304
3-1849-012,Oahu,1912,,,,,,43,430
6-5035-001,Maui,1912,,,,,,775,
3-3410-001,Oahu,1911,18.2,,,70.7,21.5,9,426
3-1749-016,Oahu,1911,22,,,,,8,420
5-5053-001,Lanai,1911,1103,,,,,1103,
5-5053-002,Lanai,1911,1500,,,,,1500,
6-5424-001,Maui,1911,,,,,,40,
4-0501-003,Molokai,1910,,,,75.2,24,52,59
3-1850-026,Oahu,1910,27.7,,,,,15,450
3-1851-024,Oahu,1910,26.9,,,,,20,616
3-1851-025,Oahu,1910,27.7,,,,,17,617
3-1851-026,Oahu,1910,27.8,,,,,6,725
3-1851-027,Oahu,1910,27.2,,,,,2,1145
3-2052-006,Oahu,1910,28.8,,,,,43,351
3-2501-001,Oahu,1910,19.9,,,,,242,455
3-2805-001,Oahu,1910,,,,,,950,
3-2300-010,Oahu,1909,21.6,,,75.2,24,13,224
3-2154-001,Oahu,1909,24.6,,,71.06,21.7,14,294
3-1849-010,Oahu,1909,29.1,,,,,36,315
3-2153-004,Oahu,1909,,,,,,24,280
3-2002-007,Oahu,1908,,,,,,46,498
3-2002-008,Oahu,1908,,,,,,46,497
3-2006-001,Oahu,1908,13,,,,,41,
3-2006-002,Oahu,1908,13,,,,,41,282
3-2006-003,Oahu,1908,13,,,,,41,
3-2006-004,Oahu,1908,16.7,,,,,41,155
3-2006-005,Oahu,1908,16.7,,,,,41,165
3-2006-006,Oahu,1908,16.7,,,,,41,165
3-2006-007,Oahu,1908,16.7,,,,,41,
3-2256-005,Oahu,1908,,,,,,38,344
3-2256-006,Oahu,1908,,,,,,38,338
3-2256-007,Oahu,1908,,,,,,38,345
3-2256-008,Oahu,1908,,,,,,38,359
3-2256-009,Oahu,1908,,,,,,45,
3-1850-025,Oahu,1907,,,,,,150,123
3-2358-009,Oahu,1907,19.3,,,,,13,428
3-3411-012,Oahu,1907,16.4,,,,,14,414
3-2358-008,Oahu,1906,20.6,,,67.82,19.9,8,125
2-0145-020,Kauai,1906,,,,,,,
2-0345-001,Kauai,1906,,,,,,13,271
2-0346-001,Kauai,1906,,,,,,,40
2-0346-002,Kauai,1906,,,,,,11,165
3-1850-024,Oahu,1906,16,,,,,137,302
3-2153-003,Oahu,1906,,,,,,60,302
3-2258-003,Oahu,1906,20.2,,,,,12,264
3-2053-009,Oahu,1905,28,,,70.88,21.6,22,607
2-0618-003,Kauai,1905,,,,,,8,225
2-0618-004,Kauai,1905,,,,,,8,210
3-1951-003,Oahu,1905,29.6,,,,,23,1029
3-2052-005,Oahu,1905,30.9,,,,,40,500
3-2358-007,Oahu,1905,,,,,,28,197
6-4837-001,Maui,1905,,,,,,20,20
6-5132-002,Maui,1905,1500,,,,,1500,
3-2356-034,Oahu,1904,22.8,,,,,56,955
3-2356-035,Oahu,1904,,,,,,56,
3-2356-036,Oahu,1904,,,,,,56,
3-2356-037,Oahu,1904,,,,,,56,707
3-2356-038,Oahu,1904,,,,,,56,405
3-2356-039,Oahu,1904,,,,,,56,503
3-2356-040,Oahu,1904,,,,,,56,510
3-2356-041,Oahu,1904,,,,,,56,504
3-2356-042,Oahu,1904,,,,,,56,484
3-2053-008,Oahu,1903,28,,,,,7,670
3-2056-003,Oahu,1903,,,,,,17,970
3-3755-005,Oahu,1903,18.2,,,,,16,192
2-0345-002,Kauai,1902,,,,,,13,70
2-0345-003,Kauai,1902,9.2,,,,,12,262
3-2057-003,Oahu,1902,,,,,,15,1045
3-2059-001,Oahu,1902,,,,,,16,972
3-3505-012,Oahu,1902,,,,,,60,400
3-3505-013,Oahu,1902,,,,,,60,400
3-3505-014,Oahu,1902,,,,,,60,400
3-3505-015,Oahu,1902,,,,,,60,400
3-3505-016,Oahu,1902,,,,,,60,400
3-3505-017,Oahu,1902,,,,,,60,400
3-4158-007,Oahu,1901,,,,75.2,24,41,
3-4158-008,Oahu,1901,,,,75.2,24,41,
2-0145-006,Kauai,1901,9.3,,,72.5,22.5,29,275
2-0145-008,Kauai,1901,12.4,,,72.5,22.5,29,266
2-0145-009,Kauai,1901,12.3,,,72.5,22.5,29,283
2-0145-011,Kauai,1901,12.8,,,72.5,22.5,30,275
2-0145-010,Kauai,1901,12.4,,,71.6,22,31,270
2-0145-012,Kauai,1901,12.3,,,71.6,22,31,272
2-0145-013,Kauai,1901,12.6,,,71.6,22,31,251
2-0145-016,Kauai,1901,12.4,,,71.6,22,31,262
2-0145-005,Kauai,1901,14,,,,,27,264
2-0145-007,Kauai,1901,14.1,,,,,29,249
2-0145-014,Kauai,1901,12.4,,,,,30,246
2-0145-015,Kauai,1901,,,,,,31,
2-0145-017,Kauai,1901,,,,,,,
2-0145-018,Kauai,1901,,,,,,,
2-0145-019,Kauai,1901,,,,,,27,
2-5425-009,Kauai,1901,,,,,,85,300
2-5425-010,Kauai,1901,,,,,,85,300
3-1849-009,Oahu,1901,37,,,,,154,194
3-1851-020,Oahu,1901,31.2,,,,,19,576
3-1851-021,Oahu,1901,29.1,,,,,4,791
3-1851-023,Oahu,1901,26.5,,,,,15,960
3-1952-009,Oahu,1901,31.9,,,,,21,127
3-1952-010,Oahu,1901,30.2,,,,,22,251
3-2101-012,Oahu,1901,,,,,,30,452
6-4727-001,Maui,1900,,,,75.74,24.3,26,23
3-4158-001,Oahu,1900,,,,75.2,24,41,
3-4158-002,Oahu,1900,,,,75.2,24,41,
3-4158-003,Oahu,1900,,,,75.2,24,41,
3-4158-004,Oahu,1900,,,,75.2,24,41,
3-4158-005,Oahu,1900,,,,75.2,24,41,
3-4158-006,Oahu,1900,,,,75.2,24,41,
4-0501-001,Molokai,1900,,,,73.94,23.3,22,60
3-1952-003,Oahu,1900,30.1,,,72.5,22.5,5,530
3-1952-004,Oahu,1900,30.1,,,72.5,22.5,16,150
8-7446-001,Hawaii,1900,,,,72.5,22.5,123,135
3-2203-001,Oahu,1900,19.6,,,72.32,22.4,19,213
3-2203-002,Oahu,1900,19.6,,,72.32,22.4,19,158
3-2203-003,Oahu,1900,19.6,,,72.32,22.4,19,263
3-2203-004,Oahu,1900,19.6,,,72.32,22.4,19,233
3-2203-005,Oahu,1900,19.6,,,72.32,22.4,19,246
3-2203-006,Oahu,1900,19.6,,,72.32,22.4,19,197
8-7650-001,Hawaii,1900,2,,,71.6,22,52,61
3-3605-013,Oahu,1900,,,,69.8,21,8,42
3-1649-008,Oahu,1900,,,,,,5,666
3-1851-017,Oahu,1900,27.8,,,,,5,1007
3-1851-018,Oahu,1900,27.7,,,,,8,806
3-1851-019,Oahu,1900,27.2,,,,,6,1053
3-1952-005,Oahu,1900,32,,,,,22,130
3-1952-006,Oahu,1900,30.4,,,,,21,460
3-1952-007,Oahu,1900,28.8,,,,,20,475
3-1952-008,Oahu,1900,29.7,,,,,21,490
3-1952-038,Oahu,1900,25.6,,,,,15,603
3-2002-005,Oahu,1900,,,,,,46,522
3-2002-006,Oahu,1900,,,,,,46,518
3-2045-001,Oahu,1900,450,,,,,450,
3-2055-002,Oahu,1900,,,,,,20,1125
3-2202-016,Oahu,1900,26.3,,,,,46,476
3-2202-017,Oahu,1900,26.3,,,,,46,475
3-2202-018,Oahu,1900,26.3,,,,,46,475
3-2202-019,Oahu,1900,26.3,,,,,46,481
3-2202-020,Oahu,1900,26.3,,,,,46,475
3-2255-006,Oahu,1900,,,,,,25,521
3-2255-007,Oahu,1900,24.9,,,,,21,391
3-2255-008,Oahu,1900,24.9,,,,,19,173
3-2255-009,Oahu,1900,24.9,,,,,23,399
3-2255-010,Oahu,1900,24.9,,,,,25,500
3-2255-011,Oahu,1900,24.9,,,,,25,500
3-2255-012,Oahu,1900,24.9,,,,,19,205
3-2255-013,Oahu,1900,24.9,,,,,22,288
3-2255-014,Oahu,1900,24.9,,,,,20,236
3-2255-015,Oahu,1900,24.9,,,,,23,431
3-2255-016,Oahu,1900,24.9,,,,,22,422
3-2255-017,Oahu,1900,24.9,,,,,25,450
3-2255-018,Oahu,1900,24.9,,,,,26,457
3-2255-019,Oahu,1900,24.9,,,,,22,426
3-2255-020,Oahu,1900,24.9,,,,,21,421
3-2255-021,Oahu,1900,22.9,,,,,31,394
3-2255-022,Oahu,1900,22.9,,,,,32,403
3-2255-023,Oahu,1900,22.9,,,,,23,404
3-2255-024,Oahu,1900,22.9,,,,,26,220
3-2255-025,Oahu,1900,22.9,,,,,23,388
3-2255-026,Oahu,1900,22.9,,,,,33,365
3-2255-027,Oahu,1900,22.9,,,,,20,303
3-2255-028,Oahu,1900,22.9,,,,,22,128
3-2300-007,Oahu,1900,,,,,,60,
3-2300-008,Oahu,1900,,,,,,60,
3-2300-009,Oahu,1900,,,,,,60,
3-2357-004,Oahu,1900,20.3,,,,,23,425
3-3407-010,Oahu,1900,10.1,,,,,30,296
3-3411-007,Oahu,1900,,,,,,18,540
3-3411-008,Oahu,1900,,,,,,18,523
3-3411-009,Oahu,1900,,,,,,14,482
3-3411-010,Oahu,1900,,,,,,18,541
3-3411-011,Oahu,1900,,,,,,20,502
3-3505-006,Oahu,1900,,,,,,60,343
3-3505-007,Oahu,1900,,,,,,60,338
3-3505-008,Oahu,1900,,,,,,62,350
3-3505-009,Oahu,1900,,,,,,60,350
3-3505-010,Oahu,1900,,,,,,60,350
3-3505-011,Oahu,1900,,,,,,60,350
3-3605-001,Oahu,1900,3.4,,,,,8,48
3-3605-002,Oahu,1900,,,,,,8,18
3-3605-003,Oahu,1900,,,,,,8,38
3-3605-004,Oahu,1900,,,,,,8,41
3-3605-005,Oahu,1900,,,,,,8,45
3-3605-006,Oahu,1900,,,,,,8,38
3-3605-007,Oahu,1900,,,,,,8,30
3-3605-008,Oahu,1900,,,,,,8,27
3-3605-009,Oahu,1900,,,,,,8,44
3-3605-010,Oahu,1900,,,,,,8,35
3-3605-011,Oahu,1900,,,,,,8,62
3-3605-012,Oahu,1900,,,,,,8,34
3-4002-009,Oahu,1900,,,,,,,
4-0448-008,Molokai,1900,,,,,,,
4-0448-009,Molokai,1900,,,,,,,
4-0501-002,Molokai,1900,,,,,,30,60
5-5149-001,Lanai,1900,2,,,,,16,60
6-4726-001,Maui,1900,,,,,,,198
6-4825-001,Maui,1900,,,,,,325,
6-5132-001,Maui,1900,1360,,,,,1360,
6-5330-001,Maui,1900,440,,,,,440,
6-5330-002,Maui,1900,240,,,,,240,
8-3810-001,Hawaii,1900,2100,,,,,2100,
8-3810-002,Hawaii,1900,2050,,,,,2050,
8-3810-003,Hawaii,1900,2150,,,,,2150,
8-3810-004,Hawaii,1900,,,,,,2150,
8-7549-001,Hawaii,1900,,,,,,75,
6-5226-001,Maui,1899,,,,78.8,26,42.53,48
6-5423-002,Maui,1899,,,,77,25,25,
2-5330-001,Kauai,1899,,,,73.4,23,26,41
3-3407-007,Oahu,1899,12,,,71.24,21.8,30,261
3-3505-001,Oahu,1899,10.5,,,70.7,21.5,60,428
2-0045-002,Kauai,1899,,,,70.52,21.4,6,
2-0044-001,Kauai,1899,,,,,,4,
2-0044-011,Kauai,1899,7,,,,,8,35
2-0044-012,Kauai,1899,,,,,,4,213
2-5425-007,Kauai,1899,,,,,,85,300
2-5425-008,Kauai,1899,,,,,,85,300
2-5534-001,Kauai,1899,5,,,,,28,78
2-5534-002,Kauai,1899,,,,,,21,40
2-5534-004,Kauai,1899,,,,,,24,54
3-1850-023,Oahu,1899,33,,,,,104,194
3-2002-003,Oahu,1899,16.6,,,,,46,551
3-2002-004,Oahu,1899,,,,,,46,550
3-2101-010,Oahu,1899,,,,,,30,462
3-2101-011,Oahu,1899,,,,,,30,450
3-2102-015,Oahu,1899,31.2,,,,,44,441
3-2102-016,Oahu,1899,25.7,,,,,44,435
3-2102-017,Oahu,1899,25.7,,,,,44,442
3-2102-018,Oahu,1899,25.7,,,,,44,444
3-2202-015,Oahu,1899,26.3,,,,,46,468
3-2356-014,Oahu,1899,23.8,,,,,46,550
3-2356-015,Oahu,1899,,,,,,46,550
3-2356-016,Oahu,1899,,,,,,46,550
3-2356-017,Oahu,1899,,,,,,46,550
3-2356-018,Oahu,1899,,,,,,46,550
3-2356-019,Oahu,1899,,,,,,46,550
3-2356-020,Oahu,1899,,,,,,46,985
3-2356-021,Oahu,1899,,,,,,46,464
3-2356-022,Oahu,1899,,,,,,46,470
3-2356-023,Oahu,1899,,,,,,46,550
3-2356-024,Oahu,1899,,,,,,46,550
3-2356-025,Oahu,1899,,,,,,46,550
3-2356-026,Oahu,1899,,,,,,46,550
3-2356-027,Oahu,1899,,,,,,46,620
3-2356-028,Oahu,1899,,,,,,46,550
3-2356-029,Oahu,1899,,,,,,46,550
3-2356-030,Oahu,1899,,,,,,46,550
3-2356-031,Oahu,1899,,,,,,46,550
3-2356-032,Oahu,1899,,,,,,46,550
3-2356-033,Oahu,1899,,,,,,46,550
3-2359-001,Oahu,1899,14.6,,,,,30,339
3-3307-001,Oahu,1899,10,,,,,29,319
3-3307-002,Oahu,1899,10.1,,,,,27,300
3-3307-003,Oahu,1899,10.2,,,,,26,296
3-3307-004,Oahu,1899,10.1,,,,,26,302
3-3307-005,Oahu,1899,10.1,,,,,26,277
3-3307-006,Oahu,1899,10,,,,,27,277
3-3307-007,Oahu,1899,10.6,,,,,26,294
3-3407-008,Oahu,1899,8.7,,,,,30,236
3-3407-009,Oahu,1899,10.1,,,,,30,259
3-3409-012,Oahu,1899,18.5,,,,,13,533
3-3411-006,Oahu,1899,,,,,,20,544
3-3505-002,Oahu,1899,,,,,,51,348
3-3505-003,Oahu,1899,,,,,,51,350
3-3505-004,Oahu,1899,,,,,,60,350
3-3505-005,Oahu,1899,,,,,,60,350
6-5423-001,Maui,1899,,,,,,18,
3-1748-003,Oahu,1898,25.2,,,72.5,22.5,25,260
3-1748-004,Oahu,1898,,,,72.5,22.5,26,260
3-3407-004,Oahu,1898,11.7,,,71.96,22.2,12,300
3-3407-005,Oahu,1898,,,,71.96,22.2,12,280
2-0618-002,Kauai,1898,10,,,71.06,21.7,8,213
3-3406-002,Oahu,1898,11.6,,,70.88,21.6,14,218
3-2301-011,Oahu,1898,,,,69.8,21,19,500
3-2301-012,Oahu,1898,,,,69.8,21,19,500
3-2301-013,Oahu,1898,,,,69.8,21,19,500
3-2301-014,Oahu,1898,,,,69.8,21,19,500
3-2301-015,Oahu,1898,,,,69.8,21,19,500
3-2301-016,Oahu,1898,,,,69.8,21,19,500
3-2301-017,Oahu,1898,,,,69.8,21,19,500
3-2301-018,Oahu,1898,,,,69.8,21,19,500
3-2301-019,Oahu,1898,,,,69.8,21,19,500
3-2301-020,Oahu,1898,,,,69.8,21,19,500
2-0618-001,Kauai,1898,8,,,,,8,213
3-1851-015,Oahu,1898,28.3,,,,,5,734
3-2053-007,Oahu,1898,,,,,,39,248
3-2054-001,Oahu,1898,,,,,,19,824
3-2300-006,Oahu,1898,20.8,,,,,12,241
3-2301-021,Oahu,1898,22.4,,,,,20,425
3-2301-022,Oahu,1898,22.4,,,,,20,425
3-2301-023,Oahu,1898,22.4,,,,,20,400
3-2301-024,Oahu,1898,22.4,,,,,20,410
3-2301-025,Oahu,1898,22.4,,,,,20,414
3-2301-026,Oahu,1898,22.4,,,,,20,410
3-2301-027,Oahu,1898,22.4,,,,,20,400
3-2301-028,Oahu,1898,22.4,,,,,20,400
3-2301-029,Oahu,1898,22.4,,,,,20,410
3-2301-030,Oahu,1898,22.4,,,,,20,420
3-2301-031,Oahu,1898,22.4,,,,,20,429
3-2301-032,Oahu,1898,22.4,,,,,20,439
3-3407-006,Oahu,1898,,,,,,12,280
6-5326-001,Maui,1898,,,,,,50,
6-5520-001,Maui,1898,,,,,,59,
8-7448-001,Hawaii,1898,,,,,,420,425
8-7449-001,Hawaii,1898,,,,,,500,84
2-0120-002,Kauai,1897,,,,78.08,25.6,12,312
6-5240-001,Maui,1897,,,,73.04,22.8,34,39
6-5240-003,Maui,1897,,,,73.04,22.8,30,31
2-5425-002,Kauai,1897,,,,,,85,300
2-5425-003,Kauai,1897,,,,,,85,300
2-5425-004,Kauai,1897,,,,,,85,301
2-5425-005,Kauai,1897,,,,,,85,300
2-5425-006,Kauai,1897,,,,,,85,304
3-1851-014,Oahu,1897,24.9,,,,,9,691
3-2202-010,Oahu,1897,18.8,,,,,50,307
3-2202-011,Oahu,1897,18.8,,,,,50,306
3-2202-012,Oahu,1897,18.8,,,,,50,308
3-2202-013,Oahu,1897,18.8,,,,,50,308
3-2202-014,Oahu,1897,18.8,,,,,50,308
3-2358-006,Oahu,1897,17.6,,,,,17,137
6-5240-002,Maui,1897,,,,,,30,31
6-5341-001,Maui,1897,,,,,,26,27
6-5641-001,Maui,1897,1.5,,,,,27,28
3-3251-001,Oahu,1896,14.4,,,73.4,23,11,500
3-1748-002,Oahu,1896,,,,,,29,159
3-2202-003,Oahu,1896,22.1,,,,,50,304
3-2202-004,Oahu,1896,22.1,,,,,50,305
3-2202-005,Oahu,1896,22.1,,,,,50,310
3-2202-006,Oahu,1896,22.1,,,,,50,304
3-2202-007,Oahu,1896,22.1,,,,,50,306
3-2202-008,Oahu,1896,,,,,,50,303
3-2202-009,Oahu,1896,18.8,,,,,50,312
2-0145-021,Kauai,1895,,,,,,,
2-0146-001,Kauai,1895,,,,,,,
2-0146-002,Kauai,1895,,,,,,,
2-0146-003,Kauai,1895,,,,,,,
2-5425-001,Kauai,1895,,,,,,85,303
3-1748-001,Oahu,1895,24.2,,,,,48,
3-1851-012,Oahu,1895,32,,,,,21,580
3-1851-013,Oahu,1895,,,,,,22,616
3-2052-004,Oahu,1895,28.7,,,,,28,346
3-2053-006,Oahu,1895,27.2,,,,,8,330
3-2356-013,Oahu,1895,21,,,,,24,257
6-5425-001,Maui,1895,,,,,,35,
3-1849-008,Oahu,1894,30.8,,,,,20,397
3-1850-021,Oahu,1894,29.8,,,,,20,409
3-1850-022,Oahu,1894,27.6,,,,,16,521
3-1851-010,Oahu,1894,31,,,,,30,486
3-1851-011,Oahu,1894,27.1,,,,,24,521
3-1951-002,Oahu,1894,,,,,,50,120
3-2052-003,Oahu,1894,31.2,,,,,29,210
3-2053-005,Oahu,1894,30,,,,,20,471
3-3411-005,Oahu,1894,10.3,,,,,15,325
8-6321-001,Hawaii,1894,,,,,,215,217
8-6322-001,Hawaii,1894,,,,,,175,
3-1851-009,Oahu,1893,26.1,,,,,14,765
3-2147-001,Oahu,1893,,,,,,750,
3-2201-006,Oahu,1893,23.7,,,,,25,436
3-1649-007,Oahu,1892,,,,,,5,941
3-1749-015,Oahu,1892,17.3,,,,,19,165
3-2201-005,Oahu,1892,20,,,,,11,170
3-2446-001,Oahu,1892,,,,,,,
3-2043-001,Oahu,1891,,,,73.58,23.1,26,730
3-1649-006,Oahu,1891,,,,,,4,516
3-1749-014,Oahu,1891,24.8,,,,,13,417
3-1849-006,Oahu,1891,30.6,,,,,17,160
3-1849-007,Oahu,1891,30,,,,,18,
3-1850-020,Oahu,1891,31,,,,,16,437
3-2002-001,Oahu,1891,,,,,,47,507
3-2002-002,Oahu,1891,,,,,,46,523
3-2102-003,Oahu,1891,,,,,,,
3-2102-004,Oahu,1891,31.2,,,,,44,326
3-2102-005,Oahu,1891,31.2,,,,,44,369
3-2102-006,Oahu,1891,31.2,,,,,44,405
3-2102-007,Oahu,1891,31.2,,,,,44,410
3-2102-008,Oahu,1891,31.2,,,,,44,410
3-2102-009,Oahu,1891,31.2,,,,,44,410
3-2102-010,Oahu,1891,31.2,,,,,44,413
3-2102-011,Oahu,1891,25.7,,,,,44,433
3-2102-012,Oahu,1891,31.2,,,,,44,432
3-2102-013,Oahu,1891,31.2,,,,,44,436
3-2102-014,Oahu,1891,31.2,,,,,44,430
3-2201-003,Oahu,1891,16.6,,,,,40,230
3-2201-004,Oahu,1891,16.6,,,,,40,226
3-3407-003,Oahu,1891,,,,,,8,464
3-3408-006,Oahu,1891,,,,,,,700
2-0045-001,Kauai,1890,10.5,,,72.5,22.5,8,192
3-3410-008,Oahu,1890,18.4,,,72.5,22.5,12,447
2-0145-004,Kauai,1890,10.4,,,71.96,22.2,10,242
2-0145-001,Kauai,1890,,,,71.6,22,10,
2-0044-010,Kauai,1890,10.8,,,71.42,21.9,8,210
3-3956-005,Oahu,1890,13.1,,,71.06,21.7,7,220
2-0145-002,Kauai,1890,9.5,,,70.7,21.5,10,
3-3855-007,Oahu,1890,16,,,70.7,21.5,11,251
2-0145-003,Kauai,1890,,,,70.52,21.4,10,
3-3855-008,Oahu,1890,16,,,70.16,21.2,13,384
2-0044-002,Kauai,1890,,,,,,9,
2-0044-003,Kauai,1890,8.3,,,,,8,195
2-0044-004,Kauai,1890,,,,,,9,
2-0044-005,Kauai,1890,,,,,,10,
2-0044-006,Kauai,1890,8.3,,,,,9,
2-0044-007,Kauai,1890,,,,,,10,
2-0044-008,Kauai,1890,,,,,,10,
2-0044-009,Kauai,1890,,,,,,10,
3-1750-002,Oahu,1890,29.6,,,,,9,416
3-1750-003,Oahu,1890,28.2,,,,,10,374
3-1850-018,Oahu,1890,26.4,,,,,29,383
3-1850-019,Oahu,1890,30.6,,,,,41,277
3-2101-005,Oahu,1890,,,,,,30,456
3-2101-006,Oahu,1890,,,,,,30,451
3-2101-007,Oahu,1890,,,,,,30,468
